 Mach Number             Cd Rocket - (Unpowered) Body Skin Friction      Nose Pressure Drag      Base Drag               Body Pressure Drag      Interference Drag       Fin Skin Friction      
 1.32000000000000E+0000  3.74540797593951E-0001  7.50815394765517E-0002  1.10255558701110E-0001  1.55792904157006E-0001  0.00000000000000E+0000  3.34107952592824E-0002  0.00000000000000E+0000 
 1.35000000000000E+0000  3.71604104969846E-0001  7.38761304244542E-0002  1.10151153661684E-0001  1.54272746950465E-0001  0.00000000000000E+0000  3.33040739332433E-0002  0.00000000000000E+0000 
 1.38000000000000E+0000  3.68532923210120E-0001  7.26855020056018E-0002  1.09911732549047E-0001  1.52730177366830E-0001  0.00000000000000E+0000  3.32055112886405E-0002  0.00000000000000E+0000 
 1.41000000000000E+0000  3.65355769434540E-0001  7.15097034537863E-0002  1.09560633787485E-0001  1.51171560230632E-0001  0.00000000000000E+0000  3.31138719626361E-0002  0.00000000000000E+0000 
 1.44000000000000E+0000  3.62098519059173E-0001  7.03487699255248E-0002  1.09119232052114E-0001  1.49602332971740E-0001  0.00000000000000E+0000  3.30281841097939E-0002  0.00000000000000E+0000 
 1.47000000000000E+0000  3.58784673119473E-0001  6.92027232833525E-0002  1.08607140538712E-0001  1.48027139940203E-0001  0.00000000000000E+0000  3.29476693572054E-0002  0.00000000000000E+0000 
 1.50000000000000E+0000  3.55435602097716E-0001  6.80715728439284E-0002  1.08042388739227E-0001  1.46449945936612E-0001  0.00000000000000E+0000  3.28716945779473E-0002  0.00000000000000E+0000 
 1.53000000000000E+0000  3.52070765453551E-0001  6.69553160924284E-0002  1.07441579114794E-0001  1.44874132438737E-0001  0.00000000000000E+0000  3.27997378075914E-0002  0.00000000000000E+0000 
 1.56000000000000E+0000  3.49129484066866E-0001  6.58539393646385E-0002  1.07241601723721E-0001  1.43302579374913E-0001  0.00000000000000E+0000  3.27313636035922E-0002  0.00000000000000E+0000 
 1.59000000000000E+0000  3.45861118097584E-0001  6.47674184981055E-0002  1.06689759938474E-0001  1.41737734787229E-0001  0.00000000000000E+0000  3.26662048737750E-0002  0.00000000000000E+0000 
 1.62000000000000E+0000  3.42635430653108E-0001  6.36957194536441E-0002  1.06154087644100E-0001  1.40181674317322E-0001  0.00000000000000E+0000  3.26039492380415E-0002  0.00000000000000E+0000 
 1.65000000000000E+0000  3.39453114123095E-0001  6.26387989084496E-0002  1.05633834469005E-0001  1.38636152114611E-0001  0.00000000000000E+0000  3.25443286310284E-0002  0.00000000000000E+0000 
 1.68000000000000E+0000  3.36314656966296E-0001  6.15966048220120E-0002  1.05128296385113E-0001  1.37102644495527E-0001  0.00000000000000E+0000  3.24871112636436E-0002  0.00000000000000E+0000 
 1.71000000000000E+0000  3.33220372033574E-0001  6.05690769759781E-0002  1.04636812267837E-0001  1.35582387460487E-0001  0.00000000000000E+0000  3.24320953292701E-0002  0.00000000000000E+0000 
 1.74000000000000E+0000  3.30170421249985E-0001  5.95561474890650E-0002  1.04158760748358E-0001  1.34076408993355E-0001  0.00000000000000E+0000  3.23791040192071E-0002  0.00000000000000E+0000 
 1.77000000000000E+0000  3.27161006740878E-0001  5.85577413080766E-0002  1.03689726980903E-0001  1.32585556918282E-0001  0.00000000000000E+0000  3.23279815336159E-0002  0.00000000000000E+0000 
 1.80000000000000E+0000  3.24201663215990E-0001  5.75737766760397E-0002  1.03238773716306E-0001  1.31110522965086E-0001  0.00000000000000E+0000  3.22785898585571E-0002  0.00000000000000E+0000 
 1.83000000000000E+0000  3.21285297724098E-0001  5.66041655784271E-0002  1.02798462414810E-0001  1.29651863591769E-0001  0.00000000000000E+0000  3.22308061390911E-0002  0.00000000000000E+0000 
 1.86000000000000E+0000  3.18411675873434E-0001  5.56488141684012E-0002  1.02368323156582E-0001  1.28210018027586E-0001  0.00000000000000E+0000  3.21845205208643E-0002  0.00000000000000E+0000 
 1.89000000000000E+0000  3.15580496072371E-0001  5.47076231719690E-0002  1.01947914607964E-0001  1.26785323929085E-0001  0.00000000000000E+0000  3.21396343633526E-0002  0.00000000000000E+0000 
 1.92000000000000E+0000  3.12791399890902E-0001  5.37804882739068E-0002  1.01536821884313E-0001  1.25378030982176E-0001  0.00000000000000E+0000  3.20960587505055E-0002  0.00000000000000E+0000 
 1.95000000000000E+0000  3.10043981061522E-0001  5.28673004852737E-0002  1.01134654601373E-0001  1.23988312733595E-0001  0.00000000000000E+0000  3.20537132412797E-0002  0.00000000000000E+0000 
 1.98000000000000E+0000  3.07337793297880E-0001  5.19679464933029E-0002  1.00741045096106E-0001  1.22616276893347E-0001  0.00000000000000E+0000  3.20125248151240E-0002  0.00000000000000E+0000 
 2.01000000000000E+0000  3.04672357086028E-0001  5.10823089944239E-0002  1.00355646800067E-0001  1.21261974314540E-0001  0.00000000000000E+0000  3.19724269769953E-0002  0.00000000000000E+0000 
 2.04000000000000E+0000  3.02047165582574E-0001  5.02102670111421E-0002  9.99781327503061E-0002  1.19925406827347E-0001  0.00000000000000E+0000  3.19333589937782E-0002  0.00000000000000E+0000 
 2.07000000000000E+0000  2.99461689736172E-0001  4.93516961934671E-0002  9.96081942244435E-0002  1.18606534078664E-0001  0.00000000000000E+0000  3.18952652395972E-0002  0.00000000000000E+0000 
 2.10000000000000E+0000  2.96915382733259E-0001  4.85064691055569E-0002  9.92455394880328E-0002  1.17305279507781E-0001  0.00000000000000E+0000  3.18580946318876E-0002  0.00000000000000E+0000 
 2.13000000000000E+0000  2.94407683855555E-0001  4.76744554982159E-0002  9.88898926435879E-0002  1.16021535570233E-0001  0.00000000000000E+0000  3.18218001435180E-0002  0.00000000000000E+0000 
 2.16000000000000E+0000  2.91938021825211E-0001  4.68555225678576E-0002  9.85409925717990E-0002  1.14755168306587E-0001  0.00000000000000E+0000  3.17863383789668E-0002  0.00000000000000E+0000 
 2.19000000000000E+0000  2.89505817703439E-0001  4.60495352025197E-0002  9.81985919564476E-0002  1.13506021339766E-0001  0.00000000000000E+0000  3.17516692047052E-0002  0.00000000000000E+0000 
 2.22000000000000E+0000  2.87110487399822E-0001  4.52563562154931E-0002  9.78624563854136E-0002  1.12273919373252E-0001  0.00000000000000E+0000  3.17177554256633E-0002  0.00000000000000E+0000 
 2.25000000000000E+0000  2.84751443841957E-0001  4.44758465671028E-0002  9.75323635209456E-0002  1.11058671252866E-0001  0.00000000000000E+0000  3.16845625010416E-0002  0.00000000000000E+0000 
 2.28000000000000E+0000  2.82428098848634E-0001  4.37078655751607E-0002  9.72081023330568E-0002  1.09860072646563E-0001  0.00000000000000E+0000  3.16520582938528E-0002  0.00000000000000E+0000 
 2.31000000000000E+0000  2.80139864744129E-0001  4.29522711145810E-0002  9.68894723905207E-0002  1.08677908389535E-0001  0.00000000000000E+0000  3.16202128494909E-0002  0.00000000000000E+0000 
